
2024/07/29 (19:08:56) | ===> btop++ v.1.3.2
2024/10/05 (20:27:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/05 (20:27:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/05 (20:33:24) | ===> btop++ v.1.4.0
2024/10/05 (20:33:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/05 (20:33:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/05 (20:48:03) | ===> btop++ v.1.4.0
2024/10/05 (20:48:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/05 (20:48:03) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/07 (09:39:24) | ===> btop++ v.1.4.0
2024/10/07 (09:39:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/07 (09:39:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/07 (18:54:13) | ===> btop++ v.1.4.0
2024/10/07 (18:54:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/07 (18:54:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/07 (19:01:58) | ===> btop++ v.1.4.0
2024/10/07 (19:01:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/07 (19:01:58) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (09:40:54) | ===> btop++ v.1.4.0
2024/10/08 (09:40:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (09:40:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (10:00:07) | ===> btop++ v.1.4.0
2024/10/08 (10:00:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (10:00:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (10:01:51) | ===> btop++ v.1.4.0
2024/10/08 (10:01:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (10:01:51) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (15:05:08) | ===> btop++ v.1.4.0
2024/10/08 (15:05:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (15:05:08) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (15:10:59) | ===> btop++ v.1.4.0
2024/10/08 (15:10:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (15:10:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (21:08:49) | ===> btop++ v.1.4.0
2024/10/08 (21:08:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (21:08:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (23:23:30) | ===> btop++ v.1.4.0
2024/10/08 (23:23:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (23:23:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (23:23:53) | ===> btop++ v.1.4.0
2024/10/08 (23:23:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (23:23:53) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (23:34:47) | ===> btop++ v.1.4.0
2024/10/08 (23:34:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (23:34:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (23:42:55) | ===> btop++ v.1.4.0
2024/10/08 (23:42:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (23:42:55) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/08 (23:45:57) | ===> btop++ v.1.4.0
2024/10/08 (23:45:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/08 (23:45:57) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/09 (09:15:09) | ===> btop++ v.1.4.0
2024/10/09 (09:15:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/09 (09:15:09) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/09 (09:48:30) | ===> btop++ v.1.4.0
2024/10/09 (09:48:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/09 (09:48:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/09 (21:03:14) | ===> btop++ v.1.4.0
2024/10/09 (21:03:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/09 (21:03:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/11 (10:45:40) | ===> btop++ v.1.4.0
2024/10/11 (10:45:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/11 (10:45:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/11 (21:20:15) | ===> btop++ v.1.4.0
2024/10/11 (21:20:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/11 (21:20:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/11 (21:43:17) | ===> btop++ v.1.4.0
2024/10/11 (21:43:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/11 (21:43:17) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/12 (10:18:51) | ===> btop++ v.1.4.0
2024/10/12 (10:18:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/12 (10:18:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/13 (11:16:49) | ===> btop++ v.1.4.0
2024/10/13 (11:16:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/13 (11:16:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/13 (13:53:52) | ===> btop++ v.1.4.0
2024/10/13 (13:53:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/13 (13:53:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/13 (15:24:22) | ===> btop++ v.1.4.0
2024/10/13 (15:24:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/13 (15:24:22) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (10:11:11) | ===> btop++ v.1.4.0
2024/10/15 (10:11:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (10:11:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (10:11:12) | ===> btop++ v.1.4.0
2024/10/15 (10:11:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (10:11:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (11:00:10) | ===> btop++ v.1.4.0
2024/10/15 (11:00:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (11:00:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (11:04:58) | ===> btop++ v.1.4.0
2024/10/15 (11:04:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (11:04:58) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (11:23:54) | ===> btop++ v.1.4.0
2024/10/15 (11:23:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (11:23:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (11:24:37) | ===> btop++ v.1.4.0
2024/10/15 (11:24:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (11:24:37) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (11:27:56) | ===> btop++ v.1.4.0
2024/10/15 (11:27:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (11:27:56) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (11:30:01) | ===> btop++ v.1.4.0
2024/10/15 (11:30:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (11:30:01) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/15 (12:35:36) | ===> btop++ v.1.4.0
2024/10/15 (12:35:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/15 (12:35:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/16 (13:15:19) | ===> btop++ v.1.4.0
2024/10/16 (13:15:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/16 (13:15:19) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/16 (16:43:06) | ===> btop++ v.1.4.0
2024/10/16 (16:43:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/16 (16:43:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/16 (18:26:58) | ===> btop++ v.1.4.0
2024/10/16 (18:26:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/16 (18:26:58) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/16 (18:27:18) | ===> btop++ v.1.4.0
2024/10/16 (18:27:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/16 (18:27:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (09:54:48) | ===> btop++ v.1.4.0
2024/10/17 (09:54:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/17 (09:54:48) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (10:10:47) | ===> btop++ v.1.4.0
2024/10/17 (10:10:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/17 (10:10:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (11:52:28) | ===> btop++ v.1.4.0
2024/10/17 (11:52:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/17 (11:52:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (13:12:34) | ===> btop++ v.1.4.0
2024/10/17 (13:12:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/17 (13:12:34) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/17 (15:17:50) | ===> btop++ v.1.4.0
2024/10/17 (15:17:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/17 (15:17:50) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/18 (09:07:14) | ===> btop++ v.1.4.0
2024/10/18 (09:07:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/18 (09:07:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/18 (09:27:45) | ===> btop++ v.1.4.0
2024/10/18 (09:27:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/18 (09:27:45) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/18 (10:04:17) | ===> btop++ v.1.4.0
2024/10/18 (10:04:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/18 (10:04:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (00:07:57) | ===> btop++ v.1.4.0
2024/10/19 (00:07:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/19 (00:07:57) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/19 (09:07:52) | ===> btop++ v.1.4.0
2024/10/19 (09:07:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/19 (09:07:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/21 (11:06:24) | ===> btop++ v.1.4.0
2024/10/21 (11:06:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/21 (11:06:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/21 (11:31:06) | ===> btop++ v.1.4.0
2024/10/21 (11:31:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/21 (11:31:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (13:09:49) | ===> btop++ v.1.4.0
2024/10/22 (13:09:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (13:09:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:11:08) | ===> btop++ v.1.4.0
2024/10/22 (09:11:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:11:08) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:19:35) | ===> btop++ v.1.4.0
2024/10/22 (09:19:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:19:35) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:34:54) | ===> btop++ v.1.4.0
2024/10/22 (09:34:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:34:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:34:59) | ===> btop++ v.1.4.0
2024/10/22 (09:34:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:34:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:46:28) | ===> btop++ v.1.4.0
2024/10/22 (09:46:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:46:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:46:42) | ===> btop++ v.1.4.0
2024/10/22 (09:46:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:46:42) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:47:50) | ===> btop++ v.1.4.0
2024/10/22 (09:47:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:47:50) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:55:28) | ===> btop++ v.1.4.0
2024/10/22 (09:55:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:55:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (09:56:25) | ===> btop++ v.1.4.0
2024/10/22 (09:56:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (09:56:26) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (10:01:45) | ===> btop++ v.1.4.0
2024/10/22 (10:01:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (10:01:45) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (10:39:38) | ===> btop++ v.1.4.0
2024/10/22 (10:39:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (10:39:38) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/22 (10:40:07) | ===> btop++ v.1.4.0
2024/10/22 (10:40:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/22 (10:40:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (09:35:04) | ===> btop++ v.1.4.0
2024/10/23 (09:35:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (09:35:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (09:52:58) | ===> btop++ v.1.4.0
2024/10/23 (09:52:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (09:52:58) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (10:29:23) | ===> btop++ v.1.4.0
2024/10/23 (10:29:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (10:29:23) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (10:47:30) | ===> btop++ v.1.4.0
2024/10/23 (10:47:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (10:47:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (11:25:18) | ===> btop++ v.1.4.0
2024/10/23 (11:25:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (11:25:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (12:38:35) | ===> btop++ v.1.4.0
2024/10/23 (12:38:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (12:38:35) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (12:39:26) | ===> btop++ v.1.4.0
2024/10/23 (12:39:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (12:39:26) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (13:56:02) | ===> btop++ v.1.4.0
2024/10/23 (13:56:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (13:56:02) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (16:04:45) | ===> btop++ v.1.4.0
2024/10/23 (16:04:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (16:04:45) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (16:54:40) | ===> btop++ v.1.4.0
2024/10/23 (16:54:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (16:54:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/23 (20:44:46) | ===> btop++ v.1.4.0
2024/10/23 (20:44:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/23 (20:44:46) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (09:25:24) | ===> btop++ v.1.4.0
2024/10/24 (09:25:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (09:25:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (10:15:31) | ===> btop++ v.1.4.0
2024/10/24 (10:15:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (10:15:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (10:31:50) | ===> btop++ v.1.4.0
2024/10/24 (10:31:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (10:31:50) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (11:31:04) | ===> btop++ v.1.4.0
2024/10/24 (11:31:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (11:31:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (16:12:12) | ===> btop++ v.1.4.0
2024/10/24 (16:12:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (16:12:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (16:14:05) | ===> btop++ v.1.4.0
2024/10/24 (16:14:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (16:14:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/24 (21:42:01) | ===> btop++ v.1.4.0
2024/10/24 (21:42:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/24 (21:42:01) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/25 (00:14:01) | ===> btop++ v.1.4.0
2024/10/25 (00:14:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/25 (00:14:01) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/25 (09:43:27) | ===> btop++ v.1.4.0
2024/10/25 (09:43:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/25 (09:43:27) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/25 (15:22:36) | ===> btop++ v.1.4.0
2024/10/25 (15:22:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/25 (15:22:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/25 (19:05:05) | ===> btop++ v.1.4.0
2024/10/25 (19:05:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/25 (19:05:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/27 (19:25:28) | ===> btop++ v.1.4.0
2024/10/27 (19:25:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/27 (19:25:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (09:09:14) | ===> btop++ v.1.4.0
2024/10/28 (09:09:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (09:09:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (09:09:22) | ===> btop++ v.1.4.0
2024/10/28 (09:09:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (09:09:22) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (10:15:13) | ===> btop++ v.1.4.0
2024/10/28 (10:15:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (10:15:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (12:14:42) | ===> btop++ v.1.4.0
2024/10/28 (12:14:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (12:14:42) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (14:04:11) | ===> btop++ v.1.4.0
2024/10/28 (14:04:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (14:04:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (21:15:59) | ===> btop++ v.1.4.0
2024/10/28 (21:15:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (21:15:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (21:16:18) | ===> btop++ v.1.4.0
2024/10/28 (21:16:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (21:16:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (21:24:34) | ===> btop++ v.1.4.0
2024/10/28 (21:24:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (21:24:34) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (21:59:20) | ===> btop++ v.1.4.0
2024/10/28 (21:59:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (21:59:20) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (22:04:05) | ===> btop++ v.1.4.0
2024/10/28 (22:04:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (22:04:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (22:04:21) | ===> btop++ v.1.4.0
2024/10/28 (22:04:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (22:04:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/28 (23:37:32) | ===> btop++ v.1.4.0
2024/10/28 (23:37:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/28 (23:37:32) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/29 (07:14:02) | ===> btop++ v.1.4.0
2024/10/29 (07:14:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/29 (07:14:02) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/29 (10:16:09) | ===> btop++ v.1.4.0
2024/10/29 (10:16:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/29 (10:16:09) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/29 (11:21:01) | ===> btop++ v.1.4.0
2024/10/29 (11:21:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/29 (11:21:01) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/29 (14:01:15) | ===> btop++ v.1.4.0
2024/10/29 (14:01:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/29 (14:01:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/29 (14:59:57) | ===> btop++ v.1.4.0
2024/10/29 (14:59:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/29 (14:59:57) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/29 (19:09:37) | ===> btop++ v.1.4.0
2024/10/29 (19:09:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/29 (19:09:37) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (09:28:53) | ===> btop++ v.1.4.0
2024/10/30 (09:28:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (09:28:53) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (09:41:36) | ===> btop++ v.1.4.0
2024/10/30 (09:41:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (09:41:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (09:50:21) | ===> btop++ v.1.4.0
2024/10/30 (09:50:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (09:50:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (09:58:52) | ===> btop++ v.1.4.0
2024/10/30 (09:58:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (09:58:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (10:01:46) | ===> btop++ v.1.4.0
2024/10/30 (10:01:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (10:01:46) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (10:06:52) | ===> btop++ v.1.4.0
2024/10/30 (10:06:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (10:06:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (13:13:59) | ===> btop++ v.1.4.0
2024/10/30 (13:13:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/10/30 (13:13:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/10/30 (13:14:39) | ===> btop++ v.1.4.0
2024/10/30 (13:14:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
